ntgrid nperiod ntheta drhodpsi rmaj shat kxfac q scale
48 1 96 1.0 1.0 1e-06 1.0 4.9710061754790615 3.0
gbdrift gradpar grho tgrid
0.28619217050958257 0.012409842271008597 1.0 0.9817477042468097
0.29174713365304517 0.012409842271008597 1.0 1.0471975511965974
0.2861921705095827 0.012409842271008597 1.0 1.1126473981463851
0.2697350413033093 0.012409842271008597 1.0 1.178097245096172
0.24299189148360056 0.012409842271008597 1.0 1.2435470920459597
0.20696599794424456 0.012409842271008597 1.0 1.3089969389957465
0.16301286289144878 0.012409842271008597 1.0 1.3744467859455343
0.11279246531919729 0.012409842271008597 1.0 1.439896632895321
0.05820986568942294 0.012409842271008597 1.0 1.5053464798451088
0.0013457892017366387 0.012409842271008597 1.0 1.5707963267948966
-0.0556207237976552 0.012409842271008597 1.0 1.6362461737446834
-0.11049504035620952 0.012409842271008597 1.0 1.7016960206944711
-0.16115202986850985 0.012409842271008597 1.0 1.767145867644258
-0.2056201705600346 0.012409842271008597 1.0 1.8325957145940457
-0.24216108092150773 0.012409842271008597 1.0 1.8980455615438334
-0.26934084968034977 0.012409842271008597 1.0 1.9634954084936203
-0.28608972281448897 0.012409842271008597 1.0 2.028945255443408
-0.29174713365304517 0.012409842271008597 1.0 2.094395102393195
-0.28608972281448897 0.012409842271008597 1.0 2.1598449493429825
-0.2693408496803501 0.012409842271008597 1.0 2.2252947962927694
-0.2421610809215077 0.012409842271008597 1.0 2.290744643242557
-0.2056201705600343 0.012409842271008597 1.0 2.356194490192345
-0.16115202986850977 0.012409842271008597 1.0 2.4216443371421317
-0.1104950403562094 0.012409842271008597 1.0 2.4870941840919194
-0.055620723797656355 0.012409842271008597 1.0 2.5525440310417062
0.0013457892017362367 0.012409842271008597 1.0 2.617993877991494
0.05820986568942255 0.012409842271008597 1.0 2.683443724941281
0.11279246531919643 0.012409842271008597 1.0 2.7488935718910685
0.1630128628914493 0.012409842271008597 1.0 2.8143434188408563
0.2069659979442439 0.012409842271008597 1.0 2.879793265790643
0.24299189148360076 0.012409842271008597 1.0 2.945243112740431
0.26973504130330894 0.012409842271008597 1.0 3.0106929596902177
0.2861921705095827 0.012409842271008597 1.0 3.0761428066400054
0.29174713365304517 0.012409842271008597 1.0 3.141592653589793
cvdrift gds2 bmag tgrid
0.29174713365304517 1.4010875014742865 1.0194269665329767 -3.141592653589793
0.2861921705095827 0.953911810951749 1.0195169194616411 -3.076142806640006
0.26973504130330916 0.4314945160988768 1.0197834139335722 -3.0106929596902186
0.24299189148360045 1.0506578621358962 1.0202164725490603 -2.945243112740431
0.20696599794424428 2.0851084427064452 1.0207998489906178 -2.8797932657906435
0.1630128628914493 1.5921306262554686 1.0215115932668395 -2.8143434188408563
0.1127924653191969 0.6886708219244164 1.0223248249163837 -2.748893571891069
0.05820986568942305 1.7000553072008748 1.023208694811469 -2.6834437249412817
0.0013457892017370138 2.805483541598486 1.0241295092406133 -2.6179938779914944
-0.055620723797655085 1.4778821990141713 1.0250519824502016 -2.552544031041707
-0.1104950403562094 0.7226726924357868 1.0259405761915859 -2.4870941840919194
-0.16115202986850977 1.8267158558765342 1.0267608776852721 -2.421644337142132
-0.20562017056003468 2.0405892913874326 1.0274809615785687 -2.356194490192345
-0.2421610809215077 0.8910314519922771 1.0280726778182967 -2.2907446432425576
-0.2693408496803498 0.4618846043812437 1.0285128067151297 -2.2252947962927703
-0.28608972281448897 1.1187415128177054 1.0287840254705625 -2.159844949342983
-0.29174713365304517 1.4055018260703207 1.0288756373607666 -2.0943951023931957
-0.28608972281448897 0.9787816507680519 1.0287840254705625 -2.028945255443408
-0.2693408496803499 0.43324730539719725 1.0285128067151297 -1.9634954084936207
-0.24216108092150773 1.0436641812762064 1.0280726778182967 -1.8980455615438334
-0.2056201705600349 2.0923063535237776 1.0274809615785687 -1.8325957145940461
-0.16115202986851027 1.5911295485457817 1.0267608776852721 -1.7671458676442586
-0.11049504035620952 0.6908140504526843 1.0259405761915859 -1.7016960206944713
-0.05562072379765571 1.7215977232397741 1.0250519824502016 -1.636246173744684
0.0013457892017366387 2.8015599859454405 1.0241295092406133 -1.5707963267948966
0.05820986568942244 1.4561202796544894 1.023208694811469 -1.5053464798451093
0.11279246531919655 0.7235768278279738 1.0223248249163837 -1.439896632895322
0.16301286289144856 1.8265730898511934 1.0215115932668395 -1.3744467859455347
0.2069659979442441 2.034145140223289 1.0207998489906178 -1.3089969389957472
0.24299189148360048 0.8979862898550987 1.0202164725490603 -1.24354709204596
0.26973504130330894 0.45536483490092333 1.0197834139335722 -1.1780972450961726
0.2861921705095827 1.0943130386850444 1.0195169194616411 -1.1126473981463851
0.29174713365304517 1.408447087240901 1.0194269665329767 -1.0471975511965979
0.2861921705095828 1.0172996376596364 1.0195169194616411 -0.9817477042468106
0.2697350413033092 0.4373712849568729 1.0197834139335722 -0.9162978572970233
0.24299189148360065 0.9816047439654533 1.0202164725490603 -0.850848010347236
0.20696599794424414 2.068486025327449 1.0207998489906178 -0.7853981633974483
0.1630128628914488 1.6989268176441144 1.0215115932668395 -0.719948316447661
0.11279246531919665 0.6974889760878227 1.0223248249163837 -0.6544984694978737
0.05820986568942281 1.5902784790683697 1.023208694811469 -0.5890486225480864
0.0013457892017370205 2.814030193217195 1.0241295092406133 -0.5235987755982991
-0.05562072379765521 1.587668719421881 1.0250519824502016 -0.45814892864851187
-0.1104950403562094 0.7014531852970475 1.0259405761915859 -0.39269908169872414
-0.16115202986850977 1.722023502464151 1.0267608776852721 -0.32724923474893686
-0.20562017056003454 2.0701641644904645 1.0274809615785687 -0.2617993877991496
-0.24216108092150757 0.9592302393512531 1.0280726778182967 -0.1963495408493623
-0.26934084968034977 0.4440769921261536 1.0285128067151297 -0.130899693899575
-0.28608972281448886 1.056194828942817 1.0287840254705625 -0.06544984694978773
-0.29174713365304517 1.4100377908515316 1.0288756373607666 0.0
-0.28608972281448897 1.0421517408586578 1.0287840254705625 0.06544984694978728
-0.26934084968034994 0.4412256262784874 1.0285128067151297 0.13089969389957457
-0.24216108092150782 0.974550149389818 1.0280726778182967 0.19634954084936185
-0.2056201705600348 2.0752826265390527 1.0274809615785687 0.26179938779914913
-0.1611520298685101 1.698369824816005 1.0267608776852721 0.3272492347489364
-0.11049504035620976 0.6982743772901585 1.0259405761915859 0.3926990816987237
-0.055620723797655515 1.61213888957086 1.0250519824502016 0.4581489286485114
0.0013457892017366318 2.813638136106688 1.0241295092406133 0.5235987755982987
0.05820986568942243 1.5657804991404467 1.023208694811469 0.589048622548086
0.1127924653191963 0.7009749740822048 1.0223248249163837 0.6544984694978733
0.16301286289144848 1.7224657421343497 1.0215115932668395 0.7199483164476606
0.20696599794424395 2.0634422606244223 1.0207998489906178 0.7853981633974478
0.24299189148360054 0.966281507060186 1.0202164725490603 0.8508480103472356
0.26973504130330905 0.4397450820560773 1.0197834139335722 0.9162978572970228
0.28619217050958257 1.0313822927450083 1.0195169194616411 0.9817477042468097
0.29174713365304517 1.4092748110269975 1.0194269665329767 1.0471975511965974
0.2861921705095827 1.0804009187700052 1.0195169194616411 1.1126473981463851
0.2697350413033093 0.4511830151146623 1.0197834139335722 1.178097245096172
0.24299189148360056 0.9130540541392737 1.0202164725490603 1.2435470920459597
0.20696599794424456 2.041625067528643 1.0207998489906178 1.3089969389957465
0.16301286289144878 1.803720602863428 1.0215115932668395 1.3744467859455343
0.11279246531919729 0.7175712025130349 1.0223248249163837 1.439896632895321
0.05820986568942294 1.4803727665638167 1.023208694811469 1.5053464798451088
0.0013457892017366387 2.8057043577247893 1.0241295092406133 1.5707963267948966
-0.0556207237976552 1.6973853787574318 1.0250519824502016 1.6362461737446834
-0.11049504035620952 0.6915161748889042 1.0259405761915859 1.7016960206944711
-0.16115202986850985 1.6150492900337665 1.0267608776852721 1.767145867644258
-0.2056201705600346 2.0893287708929686 1.0274809615785687 1.8325957145940457
-0.24216108092150773 1.02828986615025 1.0280726778182967 1.8980455615438334
-0.26934084968034977 0.43434560069901007 1.0285128067151297 1.9634954084936203
-0.28608972281448897 0.9928844597556602 1.0287840254705625 2.028945255443408
-0.29174713365304517 1.4069956868985896 1.0288756373607666 2.094395102393195
-0.28608972281448897 1.1049470488779427 1.0287840254705625 2.1598449493429825
-0.2693408496803501 0.4572111311413642 1.0285128067151297 2.2252947962927694
-0.2421610809215077 0.9060659798607159 1.0280726778182967 2.290744643242557
-0.2056201705600343 2.048123606549998 1.0274809615785687 2.356194490192345
-0.16115202986850977 1.8037234527466492 1.0267608776852721 2.4216443371421317
-0.1104950403562094 0.7169731073913564 1.0259405761915859 2.4870941840919194
-0.055620723797656355 1.502201149612328 1.0250519824502016 2.5525440310417062
0.0013457892017362367 2.8088413705476767 1.0241295092406133 2.617993877991494
0.05820986568942255 1.6757494387677094 1.023208694811469 2.683443724941281
0.11279246531919643 0.6896702313735227 1.0223248249163837 2.7488935718910685
0.1630128628914493 1.6159621580673644 1.0215115932668395 2.8143434188408563
0.2069659979442439 2.0822294072957805 1.0207998489906178 2.879793265790643
0.24299189148360076 1.0353073888654383 1.0202164725490603 2.945243112740431
0.26973504130330894 0.43213218109836044 1.0197834139335722 3.0106929596902177
0.2861921705095827 0.9679985330009737 1.0195169194616411 3.0761428066400054
0.29174713365304517 1.4032291507999024 1.0194269665329767 3.141592653589793
gds21 gds22 tgrid
1.2549107397792743e-07 7.59862533787041e-13 -3.141592653589793
8.922469127661406e-07 1.934131039618195e-12 -3.076142806640006
1.5457486670783694e-07 2.4861944675361535e-12 -3.0106929596902186
-3.513328808106109e-07 1.1157968018579607e-12 -2.945243112740431
4.84417516521882e-07 6.155776809030961e-13 -2.8797932657906435
1.1607430529135232e-06 1.505033748268585e-12 -2.8143434188408563
1.7046397585858158e-07 1.5652526897143526e-12 -2.748893571891069
-5.874723401426712e-07 8.199789935113359e-13 -2.6834437249412817
1.0056391002516154e-07 3.77474675426409e-13 -2.6179938779914944
5.848386435290973e-07 9.411589970920874e-13 -2.552544031041707
-3.442408397021152e-07 1.6153753382649333e-12 -2.4870941840919194
-1.1772274119347791e-06 1.3328565911647135e-12 -2.421644337142132
-2.938292607451672e-07 5.563204357392596e-13 -2.356194490192345
3.539087573613986e-07 1.3177282296727924e-12 -2.2907446432425576
-3.767285100304319e-07 2.5781553406493623e-12 -2.2252947962927703
-8.862347018499429e-07 1.6396082696731222e-12 -2.159844949342983
8.902317363921353e-08 7.519100972490621e-13 -2.0943951023931957
8.957871231593328e-07 1.8914539906268282e-12 -2.028945255443408
1.7832522782809928e-07 2.494385453058161e-12 -1.9634954084936207
-3.5145989943044473e-07 1.1233593824725227e-12 -1.8980455615438334
4.810612142156078e-07 6.119112427995202e-13 -1.8325957145940461
1.1560517513059822e-06 1.4991497978006829e-12 -1.7671458676442586
1.5737591527900868e-07 1.5541853372638018e-12 -1.7016960206944713
-5.932926141433241e-07 8.137104251278009e-13 -1.636246173744684
1.0698401253509004e-07 3.7847894513661493e-13 -1.5707963267948966
5.751766343753701e-07 9.475275286587112e-13 -1.5053464798451093
-3.578357599912439e-07 1.6265478317497915e-12 -1.439896632895322
-1.1800945789274932e-06 1.3366610501704221e-12 -1.3744467859455347
-2.973550369591433e-07 5.591075507815549e-13 -1.3089969389957472
3.5639176024388456e-07 1.3094865582401634e-12 -1.24354709204596
-3.521302122518157e-07 2.5756964213434965e-12 -1.1780972450961726
-8.890362741551323e-07 1.6807543372170987e-12 -1.1126473981463851
5.2591798923869014e-08 7.466746859860175e-13 -1.0471975511965979
8.953189604906819e-07 1.8190136531953757e-12 -0.9817477042468106
2.4244211721464143e-07 2.532548677922949e-12 -0.9162978572970233
-3.5825720697449167e-07 1.1992954627265606e-12 -0.850848010347236
3.9977616207912516e-07 5.843437442874887e-13 -0.7853981633974483
1.1772238652290178e-06 1.4331058247231937e-12 -0.719948316447661
2.539845556335997e-07 1.5962890912266956e-12 -0.6544984694978737
-5.886345800531471e-07 8.77441640869886e-13 -0.5890486225480864
7.074529000425148e-09 3.727521974598409e-13 -0.5235987755982991
5.953940334318842e-07 8.839249190705057e-13 -0.45814892864851187
-2.592897301796686e-07 1.5911497400692107e-12 -0.39269908169872414
-1.1754531231436999e-06 1.411465018049804e-12 -0.32724923474893686
-3.775296199270108e-07 5.755169196907394e-13 -0.2617993877991496
3.574759837710114e-07 1.226686691037111e-12 -0.1963495408493623
-2.8661827424924436e-07 2.5469365548480875e-12 -0.130899693899575
-8.950462559170979e-07 1.7515648049161642e-12 -0.06544984694978773
-0.0 7.438707643757851e-13 0.0
8.959992000743092e-07 1.7768050306067775e-12 0.06544984694978728
2.6672200922218837e-07 2.538443945175725e-12 0.13089969389957457
-3.572281492008665e-07 1.2072214452971699e-12 0.19634954084936185
3.9630039011020153e-07 5.810967012681618e-13 0.26179938779914913
1.17330404717214e-06 1.4281508308431986e-12 0.3272492347489364
2.405227132901103e-07 1.584960154463779e-12 0.3926990816987237
-5.962561442265011e-07 8.711453385887671e-13 0.4581489286485114
1.380012888792916e-08 3.728540352699487e-13 0.5235987755982987
5.873822418775049e-07 8.902293700283755e-13 0.589048622548086
-2.728033744923849e-07 1.6024931159413579e-12 0.6544984694978733
-1.1791866204378362e-06 1.4162063810200353e-12 0.7199483164476606
-3.8102237830301143e-07 5.786757230056037e-13 0.7853981633974478
3.587663024976996e-07 1.2186915929603887e-12 0.8508480103472356
-2.6225168666940583e-07 2.541613043663086e-12 0.9162978572970228
-8.949946894764559e-07 1.7936136740791288e-12 0.9817477042468097
-3.639841654969743e-08 7.452135848802014e-13 1.0471975511965974
8.910016257986181e-07 1.7056351530626015e-12 1.1126473981463851
3.3205983716014403e-07 2.5691340008437835e-12 1.178097245096172
-3.57582911996557e-07 1.288808064425847e-12 1.2435470920459597
3.1584133615576886e-07 5.626114496598278e-13 1.3089969389957465
1.1810209112080058e-06 1.3548086539071862e-12 1.3744467859455343
3.389156740438229e-07 1.6217898925102288e-12 1.439896632895321
-5.787998761269712e-07 9.348288600960368e-13 1.5053464798451088
-8.64265106149934e-08 3.765027587843143e-13 1.5707963267948966
5.949219848420845e-07 8.264581955777466e-13 1.6362461737446834
-1.7564800041328184e-07 1.5614068745421928e-12 1.7016960206944711
-1.1609339015979994e-06 1.4839506310726387e-12 1.767145867644258
-4.6218401763849025e-07 6.042610301586677e-13 1.8325957145940457
3.534005859901771e-07 1.141485394436596e-12 1.8980455615438334
-1.978049095682536e-07 2.504946912729849e-12 1.9634954084936203
-8.964743248449352e-07 1.8658284820386356e-12 2.028945255443408
-7.281618037577337e-08 7.492475600459822e-13 2.094395102393195
8.888416172916799e-07 1.6642655517081677e-12 2.1598449493429825
3.566302799195784e-07 2.5722712456695675e-12 2.2252947962927694
-3.553675333657302e-07 1.2970048530357217e-12 2.290744643242557
3.1231679892599337e-07 5.597453535052865e-13 2.356194490192345
1.1779594091289612e-06 1.3508025607388664e-12 2.4216443371421317
3.253170135495785e-07 1.6105444356004155e-12 2.4870941840919194
-5.881130350027636e-07 9.284794060899096e-13 2.5525440310417062
-7.989627675554353e-08 3.756955858682438e-13 2.617993877991494
5.886985224143379e-07 8.327329893653226e-13 2.683443724941281
-1.8883810731903806e-07 1.5725569565259701e-12 2.7488935718910685
-1.1654653776593929e-06 1.4896360188787754e-12 2.8143434188408563
-4.6557290420555875e-07 6.078312091718942e-13 2.879793265790643
3.535279762431942e-07 1.1338351603502864e-12 2.945243112740431
-1.7391804018343935e-07 2.4972298319413796e-12 3.0106929596902177
-8.935786553704384e-07 1.908441634602409e-12 3.0761428066400054
-1.0926729881289134e-07 7.559885933559893e-13 3.141592653589793
cvdrift0 gbdrift0 tgrid
-1.0718615801658504e-22 -1.0718615801658504e-22 -3.141592653589793
-5.6660670078827474e-08 -5.6660670078827474e-08 -3.076142806640006
-1.1117282711107911e-07 -1.1117282711107911e-07 -3.0106929596902186
-1.614661904795859e-07 -1.614661904795859e-07 -2.945243112740431
-2.0562457462499682e-07 -2.0562457462499682e-07 -2.8797932657906435
-2.4195701379935515e-07 -2.4195701379935515e-07 -2.8143434188408563
-2.690617954336616e-07 -2.690617954336616e-07 -2.748893571891069
-2.8588109684130417e-07 -2.8588109684130417e-07 -2.6834437249412817
-2.9174402966674796e-07 -2.9174402966674796e-07 -2.6179938779914944
-2.8639609822585356e-07 -2.8639609822585356e-07 -2.552544031041707
-2.700133997627663e-07 -2.700133997627663e-07 -2.4870941840919194
-2.432003562168994e-07 -2.432003562168994e-07 -2.421644337142132
-2.0697037337172209e-07 -2.0697037337172209e-07 -2.356194490192345
-1.627095598964449e-07 -1.627095598964449e-07 -2.2907446432425576
-1.1212446962298188e-07 -1.1212446962298188e-07 -2.2252947962927703
-5.717569846269186e-08 -5.717569846269186e-08 -2.159844949342983
-1.8766606944227953e-22 -1.8766606944227953e-22 -2.0943951023931957
5.7175698462692004e-08 5.7175698462692004e-08 -2.028945255443408
1.1212446962298177e-07 1.1212446962298177e-07 -1.9634954084936207
1.627095598964448e-07 1.627095598964448e-07 -1.8980455615438334
2.0697037337172182e-07 2.0697037337172182e-07 -1.8325957145940461
2.43200356216899e-07 2.43200356216899e-07 -1.7671458676442586
2.7001339976276626e-07 2.7001339976276626e-07 -1.7016960206944713
2.8639609822585345e-07 2.8639609822585345e-07 -1.636246173744684
2.9174402966674796e-07 2.9174402966674796e-07 -1.5707963267948966
2.8588109684130427e-07 2.8588109684130427e-07 -1.5053464798451093
2.6906179543366176e-07 2.6906179543366176e-07 -1.439896632895322
2.419570137993557e-07 2.419570137993557e-07 -1.3744467859455347
2.0562457462499698e-07 2.0562457462499698e-07 -1.3089969389957472
1.614661904795859e-07 1.614661904795859e-07 -1.24354709204596
1.1117282711107959e-07 1.1117282711107959e-07 -1.1780972450961726
5.6660670078827594e-08 5.6660670078827594e-08 -1.1126473981463851
9.383303472113976e-23 9.383303472113976e-23 -1.0471975511965979
-5.666067007882715e-08 -5.666067007882715e-08 -0.9817477042468106
-1.1117282711107894e-07 -1.1117282711107894e-07 -0.9162978572970233
-1.6146619047958563e-07 -1.6146619047958563e-07 -0.850848010347236
-2.0562457462499692e-07 -2.0562457462499692e-07 -0.7853981633974483
-2.4195701379935547e-07 -2.4195701379935547e-07 -0.719948316447661
-2.690617954336617e-07 -2.690617954336617e-07 -0.6544984694978737
-2.858810968413042e-07 -2.858810968413042e-07 -0.5890486225480864
-2.9174402966674796e-07 -2.9174402966674796e-07 -0.5235987755982991
-2.8639609822585356e-07 -2.8639609822585356e-07 -0.45814892864851187
-2.700133997627663e-07 -2.700133997627663e-07 -0.39269908169872414
-2.4320035621689933e-07 -2.4320035621689933e-07 -0.32724923474893686
-2.0697037337172222e-07 -2.0697037337172222e-07 -0.2617993877991496
-1.6270955989644506e-07 -1.6270955989644506e-07 -0.1963495408493623
-1.1212446962298192e-07 -1.1212446962298192e-07 -0.130899693899575
-5.7175698462692235e-08 -5.7175698462692235e-08 -0.06544984694978773
0.0 0.0 0.0
5.717569846269185e-08 5.717569846269185e-08 0.06544984694978728
1.1212446962298156e-07 1.1212446962298156e-07 0.13089969389957457
1.6270955989644474e-07 1.6270955989644474e-07 0.19634954084936185
2.0697037337172195e-07 2.0697037337172195e-07 0.26179938779914913
2.432003562168991e-07 2.432003562168991e-07 0.3272492347489364
2.700133997627662e-07 2.700133997627662e-07 0.3926990816987237
2.863960982258535e-07 2.863960982258535e-07 0.4581489286485114
2.9174402966674796e-07 2.9174402966674796e-07 0.5235987755982987
2.8588109684130427e-07 2.8588109684130427e-07 0.589048622548086
2.6906179543366187e-07 2.6906179543366187e-07 0.6544984694978733
2.4195701379935573e-07 2.4195701379935573e-07 0.7199483164476606
2.0562457462499714e-07 2.0562457462499714e-07 0.7853981633974478
1.6146619047958585e-07 1.6146619047958585e-07 0.8508480103472356
1.111728271110793e-07 1.111728271110793e-07 0.9162978572970228
5.666067007882804e-08 5.666067007882804e-08 0.9817477042468097
4.24413981518866e-22 4.24413981518866e-22 1.0471975511965974
-5.666067007882746e-08 -5.666067007882746e-08 1.1126473981463851
-1.1117282711107888e-07 -1.1117282711107888e-07 1.178097245096172
-1.6146619047958582e-07 -1.6146619047958582e-07 1.2435470920459597
-2.0562457462499653e-07 -2.0562457462499653e-07 1.3089969389957465
-2.419570137993555e-07 -2.419570137993555e-07 1.3744467859455343
-2.6906179543366144e-07 -2.6906179543366144e-07 1.439896632895321
-2.8588109684130417e-07 -2.8588109684130417e-07 1.5053464798451088
-2.9174402966674796e-07 -2.9174402966674796e-07 1.5707963267948966
-2.8639609822585356e-07 -2.8639609822585356e-07 1.6362461737446834
-2.7001339976276626e-07 -2.7001339976276626e-07 1.7016960206944711
-2.4320035621689933e-07 -2.4320035621689933e-07 1.767145867644258
-2.069703733717222e-07 -2.069703733717222e-07 1.8325957145940457
-1.627095598964448e-07 -1.627095598964448e-07 1.8980455615438334
-1.1212446962298201e-07 -1.1212446962298201e-07 1.9634954084936203
-5.7175698462691746e-08 -5.7175698462691746e-08 2.028945255443408
-5.897044549177291e-22 -5.897044549177291e-22 2.094395102393195
5.717569846269186e-08 5.717569846269186e-08 2.1598449493429825
1.1212446962298116e-07 1.1212446962298116e-07 2.2252947962927694
1.627095598964449e-07 1.627095598964449e-07 2.290744643242557
2.0697037337172246e-07 2.0697037337172246e-07 2.356194490192345
2.432003562168994e-07 2.432003562168994e-07 2.4216443371421317
2.700133997627663e-07 2.700133997627663e-07 2.4870941840919194
2.8639609822585335e-07 2.8639609822585335e-07 2.5525440310417062
2.9174402966674796e-07 2.9174402966674796e-07 2.617993877991494
2.8588109684130427e-07 2.8588109684130427e-07 2.683443724941281
2.690617954336618e-07 2.690617954336618e-07 2.7488935718910685
2.4195701379935515e-07 2.4195701379935515e-07 2.8143434188408563
2.0562457462499716e-07 2.0562457462499716e-07 2.879793265790643
1.6146619047958547e-07 1.6146619047958547e-07 2.945243112740431
1.111728271110796e-07 1.111728271110796e-07 3.0106929596902177
5.6660670078827474e-08 5.6660670078827474e-08 3.0761428066400054
1.0718615801658504e-22 1.0718615801658504e-22 3.141592653589793
